# GRE 词汇词典
# GRE 研究生入学考试词汇
# 共 7479 条
# 格式: word|translation

compelling|compelling a. 强制的, 强迫性的, 激发兴趣的
hazard|hazard n. 冒险, 危险, 机会；vt. 冒...的危险, 赌运气, 使冒危险；[计] 相关危险; 冒险
cue|cue n. 提示, 线索；vt. 给...暗示(或提示)；[计] 尾接指令
swell|swell n. 增大, 隆起的部分, 巨浪, 肿胀；a. 优秀的, 一流的；vi. 增大, 膨胀, 肿胀, 增强, 骄傲；vt. 使膨胀, 使增大, 使上涨, 使骄傲
articulate|articulate a. 发音清晰的, 口才好的；vt. 明白地说, 以关节连接, 使成为系统的整体
frustrate|frustrate vt. 挫败, 击败, 破坏；a. 无益的, 挫败的, 挫折的
ridge|ridge n. 脊, 山脊, 山脉；[医] 嵴, 脊, 棱线
sovereignty|sovereignty n. 主权, 独立国；[法] 主权, 主权国家, 统治权
nutrient|nutrient a. 营养的, 滋养的；n. 营养物, 滋养物
riot|riot n. 暴动, 喧闹, 放纵；vi. 发动, 暴动, 纵情, 放荡；vt. 浪费, 挥霍
coordinate|coordinate n. 同等的人(或物), 坐标；a. 同等的, 并列的；v. (使)协调
slot|slot n. 水沟, 细长孔, 硬币投币口, 缝, 狭槽, 狭通道, 位置, 一档(广播节目等)；vt. 开槽于, 把...纳入机构；[计] 槽; 存储槽
mutter|mutter n. 喃喃低语；vi. 喃喃自语, 作低沉声；vt. 出怨言, 抱怨地说
transmit|transmit vt. 传输, 传染, 传达, 遗传, 发射, 传播；vi. 发射信号, 留传下来；[计] 传送
soak|soak n. 浸, 湿透, 大雨；vt. 使上下湿透, 浸, 吸入, 吸收, 浸洗掉；vi. 浸泡, 渗透
explicit|explicit a. 详述的, 清楚的, 直言的
surveillance|surveillance n. 监视, 监督；[电] 侦测
marble|marble n. 大理石, 石弹, 雕刻品；a. 大理石的, 冷酷无情的, 有大理石花纹的
preach|preach v. 传道, 讲道, 说教, 宣讲, 鼓吹；n. 说教, 布道
bucket|bucket n. 桶；[计] 存储桶; 桶
speculate|speculate vi. 深思, 推测, 投机；[经] 投机
fatigue|fatigue n. 疲乏, 疲劳；vt. 使疲劳, 使心智衰弱；vi. 疲劳；a. 疲劳的
spark|spark n. 火花, 火星, 闪光, 无线电报务员, 瞬间放电, 活力, 朝气, 花花公子, 情郎；vi. 闪光, 发火花, 求婚；vt. 发动, 鼓舞, 使有朝气, 求婚
overwhelm|overwhelm vt. 淹没, 受打击, 制服, 压倒, 使不知所措；[法] 打翻, 倾覆, 覆盖
contemplate|contemplate vt. 注视, 沉思, 盘算；vi. 冥思苦想
premium|premium n. 额外补贴, 奖金, 奖赏, 保险费；[医] 保险费
accountability|accountability n. 负有责任, 可说明性；[化] 衡算计量
favorable|favorable a. 有利的, 赞许的, 良好的
retreat|retreat n. 休息寓所, 撤退, 隐居, 退避；vi. 撤退, 隐退, 向后倾；vt. 退(棋)
molecule|molecule n. 分子, 些微；[化] 分子
balloon|balloon n. 气球；vt. 使成气球状；vi. 膨胀如气球, 激增
clay|clay n. 泥土, 肉体, 黏土；[化] 粘土
loyal|loyal a. 忠诚的, 忠实的, 忠贞的
charm|charm n. 吸引力, 魔力, 符咒；vt. 迷住, 使陶醉, 行魔法；vi. 用符咒, 有魅力
canyon|canyon n. 峡谷, 海底悬崖
mansion|mansion n. 大厦, 宅邸
drill|drill n. 钻孔机, 钻子, 播种机, 粗斜纹布；v. 训练, 钻孔
projection|projection n. 发射, 计划, 突出部分, 设计, 推测；[计] 投影
screw|screw n. 螺旋, 螺杆, 螺钉, 螺旋桨, 吝啬鬼；vt. 调节, 扭紧, 旋, 拧, 加强, 压榨, 勒索；vi. 转动, 旋, 拧
fragment|fragment n. 碎片, 破片, 片段；[计] 段落; 片段; 分段
prevail|prevail vi. 获胜, 流行, 盛行；[医] 流行, 盛行
blast|blast n. 一阵风, 爆炸, 枯萎病；vt. 炸, 使枯萎；vi. 炸, 猛攻, 猛烈抨击, 枯萎
objection|objection n. 异议, 反对, 不喜欢, 缺点, 缺陷, 妨碍, 拒绝之理由；[法] 异议, 反对, 抗议
exhaust|exhaust n. 排气, 排气装置, 废气；vt. 抽完, 用尽, 耗尽, 使精疲力尽；vi. 排气
fragile|fragile a. 易碎的, 脆的；[医] 脆弱的, 脆的
distinctive|distinctive a. 有特色的, 出众的
fraction|fraction n. 小部分, 破片, 分数；[医] 部分, 成分, 分散
landmark|landmark n. 陆标, 划时代的事, 地界标；[医] 界标
thread|thread n. 线, 丝, 纤维, 线索；vt. 穿线于, 穿过, 通过, 用线穿成；vi. 穿过；[计] 线索, 线程
autonomy|autonomy n. 自治, 自治权；[医] 自主性
enact|enact vt. 制定法律, 扮演, 颁布；[法] 法令, 法规, 条例
soar|soar n. 高扬, 翱翔；vi. 往上飞舞, 高耸, 翱翔
forum|forum n. 论坛, 公开讨论的广场, 法庭, 讨论会；[法] 讨论会, 专题讨论, 公共论坛
poke|poke n. 刺, 戳, 袋子；vt. 戳, 捅, 拨弄, 刺；vi. 戳, 刺, 捅, 搜索, 伸出, 行动散慢；[计] 存数
predator|predator n. 食肉动物, 掠夺者；[医] 捕食者
forbid|forbid vt. 禁止, 不准, 妨碍；[法] 不许, 禁止, 阻止
brutal|brutal a. 残忍的, 野蛮的, 不讲理的
impulse|impulse n. 冲动, 驱使, 刺激, 推动, 冲力, 建议, 脉冲；vt. 推动
brake|brake n. 刹车, 阻碍, 丛林；v. 刹车
deposit|deposit n. 存款, 定金, 堆积物；vt. 存放, 堆积；vi. 沉淀
mobile|mobile a. 移动的, 易变的, 机动的；n. 活动物体
tolerance|tolerance n. 宽容, 忍受, 容忍, 容许量, 公差；[计] 允许误差
harmony|harmony n. 协调, 和睦, 调和；[电] 和声学
mortality|mortality n. 必死的命运, 死亡数目, 死亡率；[医] 必死性, 死亡率
bulk|bulk n. 大小, 体积, 大块, 大多数；vt. 显得大, 显得重要
butt|butt n. 粗大的一头, 烟头, 靶, 笑柄；[医] 对核
jurisdiction|jurisdiction n. 司法权, 审判权, 管辖权；[经] 法律管辖权, 审判权
feminist|feminist n. 男女平等主义者
constraint|constraint n. 强制, 约束；[计] 约束
conscience|conscience n. 良心；[法] 良心, 道德感, 正义感
transport|transport n. 运输, 运输工具, 激动, 狂喜, 流放犯；vt. 传送, 运输, 流放；[计] 传送
triumph|triumph n. 凯旋, 胜利, 欢欣；vi. 得胜, 成功
comply|comply vi. 顺从, 依从；[法] 遵守, 承诺, 照做
conception|conception n. 观念, 概念；[医] 妊娠, 受孕; 概念
auction|auction n. 拍卖；vt. 拍卖
elaborate|elaborate a. 精细的, 详尽的, 精心计划(或制作)的；vt. 详细地说明, 用心地制作, 发挥；vi. 变复杂, 作详细说明
thrive|thrive vi. 繁荣, 兴旺, 茁壮成长；[经] 兴旺, 繁荣, 旺盛
intact|intact a. 尚未被人碰过的, 原封不动的, 完整的；[医] 完整的, 无伤的
vendor|vendor n. 小贩, 卖主, 自动售货机；[计] 计算机销售商
outlet|outlet n. 出口, 发泄方法, 市场；[医] 出口
steer|steer vt. 引导, 驾驶, 航行, 控制；vi. 驾驶, 掌舵, 行驶；n. 驾驶指示, 劝告
rally|rally n. 重振旗鼓, 集合, 群众集会, 跌停回升；v. 重整旗鼓, 集合, 恢复精神, 团结, 挖苦, 嘲笑
plunge|plunge n. 钻进, 跳进, 跳水, 跳水池, 猛跌, 落下, 投入, 开始从事, 盲目投资；vi. 投入, 投身于, 跳进, 陷入, 下降；vt. 使投入, 使插入, 使陷入, 使遭受
eligible|eligible a. 有资格当选的, 合格的；n. 有资格者, 合格者, 适任者
cling|cling vi. 粘紧, 附着, 紧贴, 坚持
suspicious|suspicious a. 可疑的, 多疑的, 怀疑的；[法] 怀疑的, 令人怀疑的, 可疑的
toll|toll n. 通行费, 代价, 钟声；vt. 征收, 敲钟, 鸣钟, 勾引, 引诱；vi. 征税, 鸣钟
striking|striking a. 醒目的, 惊人的, 打击的, 罢工的；[法] 罢工的, 罢市的, 罢课的
cemetery|cemetery n. 墓地, 公墓；[法] 公墓, 墓地
commodity|commodity n. 农产品, 商品, 有用的物品；[经] 商品, 货物, 日用品
debris|debris n. 碎片, 残骸；[医] 碎屑
rib|rib n. 肋骨, 肋状物, 笑话；vt. 装肋状物于, 戏弄
memorial|memorial n. 纪念物, 请愿书；a. 记念的, 记忆的
mentor|mentor n. 指导者, 良师益友
artifact|artifact n. 人工制品；[医] 人为现象, 人工产物
premise|premise n. 前提, 房屋连地基, 上述各项；vt. 预先提出, 引出, 作为...的前提；vi. 作出前提
glimpse|glimpse n. 一瞥, 一闪；vi. 投以一瞥, 闪烁不定；vt. 瞥见
streak|streak n. 条理, 斑纹, 倾向；vt. 加条纹；vi. 变成条纹, 飞跑
collar|collar n. 衣领, 颈圈；vt. 控制, 扭住衣领, 给...装上领子
compliance|compliance n. 遵从, 顺从, 屈从；[化] 柔顺; 顺应
partial|partial a. 部分的, 偏袒的, 偏爱的；n. 分音
weed|weed n. 杂草, 野草；vi. 除草；vt. 除...的草, 剔除
unfold|unfold vt. 展开, 打开, 披露, 开展, 挑明；vi. 伸展, 开花, 呈现
boast|boast n. 吹牛；vi. 吹牛, 自夸；vt. 夸口说, 自恃有
stimulus|stimulus n. 刺激, 激励, 刺激品；[医] 刺激特, 刺激
aggression|aggression n. 侵犯, 侵略；[医] 攻击
classify|classify vt. 分类, 归类, 分等；[建] 分类, 分级, 分粒
coup|coup n. 砰然的一击, 妙计, 出乎意料的行动, 政变；[医] 发作, 中, 击
hurricane|hurricane n. 飓风, 暴风, 暴风雨
invade|invade vt. 侵入, 拥入, 侵略, 侵袭；[法] 强入, 侵犯, 侵略
discount|discount n. 折扣, 贴现率；vt. 打折扣；vi. 贴现
chunk|chunk n. 大块, 矮胖的人(或物)；[经] 定样
merit|merit n. 优点, 功绩, 价值, 功过, 真相；vt. 值得；vi. 应受
depressed|depressed a. 沮丧的, 降低的；[医] 抑郁的, 阻抑的, 压低的, 凹[陷]的, 扁平的
distract|distract vt. 转移, 分心, 使发狂
genre|genre n. 类型, 流派
terrain|terrain n. 地带, 地区, 地形, 领域, 范围
protocol|protocol n. 草案, 礼仪, 协议；v. 拟定；[计] 协议, 协议列表实用程序
envision|envision vt. 想象, 预想
rational|rational a. 理性的, 合理的；n. 有理数
shrink|shrink n. 收缩, 萎缩, 回避；vi. 收缩, 退缩, 萎缩, 缩小, 回避；vt. 使收缩, 使缩小
inherit|inherit vt. 继承, 遗传；vi. 接受遗产
sack|sack n. 麻布袋, 洗劫；vt. 把...装入袋, 洗劫
hike|hike n. 徒步旅行, 远足, 涨价, 提高；vi. 步行, 徒步旅行, 上升；vt. 使高涨, 拉起
debut|debut n. 初次登台, 开张；v. 初次登台
proclaim|proclaim vt. 宣布, 公告, 宣言, 表明, 赞扬；[法] 宣布, 宣告, 公布
sensitivity|sensitivity n. 敏感, 灵敏度；[计] 灵敏度
compel|compel vt. 强迫, 迫使
vertical|vertical a. 垂直的, 直立的；[医] 垂直的, 顶的, 头顶的
stance|stance n. 准备击球姿势, 站立的姿势, 位置, 姿态；[经] 地位, 形势
fleet|fleet n. 舰队, 港湾, 小河；a. 快速的, 敏捷的, 浅的, 短暂的；adv. 浅；vi. 疾驰, 飞逝, 掠过；vt. 消磨, 变换船(或船员)的位置
catalog|catalog n. 目录, 大学概况手册；vt. 编目录；[计] 目录; 编目
tag|tag n. 标签, 附属物, 碎片, 结束语, 口头禅, 附加语, 浑名, 标记, 标记符；vt. 附以签条, 尾随, 添饰, 起浑名, 连接；vi. 紧紧跟随；[计] 标记
mill|mill n. 压榨机, 磨坊, 制造厂；vt. 碾磨, 磨细, 搅拌, 使乱转；vi. 乱转, 被碾磨
innovative|innovative a. 革新的, 创新的, 富有革新精神的
outline|outline n. 大纲, 轮廓, 概要；vt. 描画轮廓, 描述要点；n. 大纲, 分级, 轮廓；[计] 大纲, 分级, 轮廓
oak|oak n. 橡树, 橡木；a. 橡木制的
custody|custody n. 监护, 拘留, 监禁；[经] 保管, 照顾, 保护
disclose|disclose vt. 揭露, 透露；[法] 揭发, 揭露, 公开
hormone|hormone n. 荷尔蒙；[化] 激素(旧称荷尔蒙)
damn|damn n. 一点, 诅咒, 丝毫；interj. 该死, 该死的；vt. 诅咒, 罚...下地狱；vi. 指责, 谴责, 骂...该死, 证明...有罪
texture|texture n. (织物的)密度, (材料等的)结构, 纹理；[化] 纹理
gross|gross n. 总数, 总量；a. 总共的, 未打折扣的, 恶劣的, 粗野的；vt. 总共收入
patent|patent n. 专利权, 许可证, 执照, 专利品, 素质；a. 专利的, 特许的, 显著的, 新奇的；vt. 取得...的专利权, 请准专利
preliminary|preliminary n. 初步做法, 初步措施, 预试, 预选赛；a. 初步的, 开始的, 预备的
unprecedented|unprecedented a. 空前的；[经] 空前的, 无前例的
consent|consent n. 同意, 许可；vi. 同意, 赞同
reminder|reminder n. 提醒的人, 暗示；[经] 催单
charter|charter n. 特许状, 执照, 宪章；vt. 特许, 发给特许执照
shove|shove n. 推, 挤；vt. 推挤, 猛推, 强使；vi. 推
sensation|sensation n. 感觉, 轰动；[医] 感觉
accessible|accessible a. 易接近的, 可进入的, 可使用的, 易受影响的, 可理解的
organism|organism n. 生物, 有机体, 社会组织；[医] 生物[体],[有]机体
exploit|exploit n. 功绩, 勋绩；vt. 开发, 利用, 开拓, 剥削
heal|heal vi. 痊愈；vt. 使复原, 使和解, 治愈
filter|filter n. 滤波器, 过滤器, 滤光器, 过滤嘴, 去尘器；vt. 过滤, 渗透, 走漏；vi. 滤过, 渗入；[计] 过滤器, 筛选
legislature|legislature n. 立法机关, 议会, 立法院；[法] 立法机构, 立法机关
liquid|liquid n. 液体, 流体, 流音；a. 液体的, 透明的, 明亮的, 流动的, 易变的
foster|foster a. 收养的, 养育的；vt. 养育, 抚育, 培养, 鼓励, 抱(希望)
purse|purse n. 钱包, 小钱袋, 金钱, 募捐款, 囊状物；v. 缩拢, 皱起
shed|shed n. 车棚, 小屋, 脱落之物, 分水岭；vt. 使流出, 放射, 脱落, 散发, 摆脱；vi. 流出, 散布, 脱落
icon|icon n. 画像, 肖像, 偶像, 图标, 像标；[计] 像标, 图标
punch|punch n. 打洞器, 钻孔机, 冲压机, 冲床, 潘趣酒；vt. 以拳重击, 开洞, 冲压；vi. 用拳猛击
rival|rival n. 对手, 竞争者；a. 竞争的
irony|irony n. 反语, 讽刺, 具有讽刺意味的事
sibling|sibling n. 兄弟, 同胞；[医] 同胞(兄弟姐妹)
momentum|momentum n. 动力, 动量；[化] 动量
pulse|pulse n. 脉冲, 脉搏, 情绪, 意向, 拍子, 豆类；vi. 跳动, 脉跳；vt. 使跳动, 用脉冲调制；[计] 脉冲
equivalent|equivalent n. 同等物, 等价物, 相等物；a. 相等的, 相当的, 同意义的；[计] 等价的
decorate|decorate v. 装饰
scramble|scramble n. 攀缘, 爬行, 抢夺, 混乱, 紧急起飞；vi. 攀缘, 杂乱蔓延, 争夺, 拼凑, 匆忙；vt. 攀登, 扰乱, 使混杂
anonymous|anonymous a. 姓氏不详的, 无名的, 无特色的；[计] 无记录
illusion|illusion n. 幻影, 错觉, 幻想；[医] 错觉
cord|cord n. 绳索, 束缚；[医] 索, 带
panic|panic n. 恐慌, 惊慌；a. 惊慌的, 没有理由的, 恐慌的；vt. 使惊慌, 使狂热；vi. 惊慌
helmet|helmet n. 钢盔, 盔, 防护帽；vt. 给...戴头盔
insert|insert n. 插入物；vt. 插入, 把(人造卫星)射入(轨道), 添写；vi. 附着；[计] 插入
spell|spell n. 符咒, 魅力, 轮值, 轮班, 工作时间, 一次发作；vt. 拼写, 拼成, 琢磨, 理解, 招致, 轮换, 迷住；vi. 轮换, 拼字
aesthetic|aesthetic a. 美学的, 审美的, 有美感的
dissolve|dissolve v. 溶解, 解散
metropolitan|metropolitan n. 大都市居民, 都主教, 宗主国的公民；a. 大都市的, 都主教区的, 宗主国的
syndrome|syndrome n. 并发症状, 综合征, 同时存在的事物；[计] 校验子; 并发位
entrepreneur|entrepreneur n. 企业家, 主办人；[经] 承包商, 企业家
sock|sock n. 短袜, 鞋垫, 一击；vt. 重击, 猛投, 给...穿袜；vi. 打击；adv. 正着地, 不偏不倚地；a. 非常成功的
underlying|underlying a. 在下面的；[经] 优先的, 基础的, 放在下面的
utilize|utilize vt. 利用
jar|jar n. 广口瓶, 震动, 刺耳声；vi. 震惊, 冲突, 发刺耳声, 不一致；vt. 震动, 刺激
mushroom|mushroom n. 蘑菇形物, 蘑菇, 暴发户；vi. 迅速生长, 迅速增加, 采蘑菇；a. 蘑菇形的, 迅速生长的
subsidy|subsidy n. 补助金, 津贴；[经] 补助金, 津贴, 补贴
practitioner|practitioner n. 从业者, 开业者；[医] 行医者, 医师
loop|loop n. 环, 圈, 弯曲部分, 循环；vt. 使成环, 以圈结, 以环连结；vi. 打环, 翻筋斗；[计] 循环
cooperative|cooperative a. 合作的；合作社的
manipulate|manipulate vt. 操纵, 利用, 操作, 巧妙地处理, 假造
verdict|verdict n. 裁决, 判决, 判断性意见, 定论, 结论；[法] 定论, 判断, 意见
functional|functional a. 功能的；[医] 机能的, 功能的, 官能的
casualty|casualty n. 意外事故, 伤亡, 受害者；[化] 事故
conspiracy|conspiracy n. 同谋, 阴谋, 阴谋集团；[法] 阴谋, 通谋, 共谋
flexible|flexible a. 易曲的, 灵活的, 柔顺的, 能变形的, 可通融的；[医] 能屈的
tender|tender a. 嫩的, 柔软的, 脆弱的, 温柔的, 亲切的, 未成熟的, 微妙的, 棘手的, 审慎的；vt. 使变嫩, 提供, 偿还；vi. 变柔软, 投标；n. 照料, 看管人, 供应船, 小船, 提出, 偿付, 投标
secular|secular n. 修道院外的教士；a. 世俗的, 现世的, 长期的
intimate|intimate a. 亲密的, 私人的, 秘密的；vt. 暗示, 通知, 告诉；n. 至交
clip|clip n. 修剪, 夹子, 回形针, 剪下来的东西；vt. 修剪, 痛打, 夹牢, 剪报；vi. 剪报
exotic|exotic a. 异国的, 外来的；n. 外来人, 外来物, 舶来品
immune|immune a. 免疫的, 免除的, 不受影响的；n. 免疫者
sheer|sheer a. 绝对的, 全然的, 纯粹的, 透明的, 峻峭的；vi. 偏转, 偏航；vt. 使急转向, 使偏航；adv. 完全, 全然, 峻峭；n. 偏航
spectacular|spectacular a. 公开展示的, 惊人的, 壮观的；n. 奇观, 惊人之举, 展览物
concede|concede vt. 承认, 退让；vi. 让步
revelation|revelation n. 揭露, 泄露, 发觉, 默示, 启示
spite|spite n. 恶意, 怨恨, 使人烦恼的事物；vt. 故意刁难, 欺侮
vaccine|vaccine n. 牛痘苗, 疫苗；a. 疫苗的, 牛痘的
conceive|conceive vt. 构思, 认为；vi. 怀孕
hostile|hostile a. 敌人的, 怀敌意的, 敌对的；n. 敌对分子
productivity|productivity n. 生产力；[经] 生产率, 生产能力
cartoon|cartoon n. 卡通画, 漫画；v. 画漫画
grin|grin n. 露齿笑；v. 露齿而笑
statute|statute n. 法令, 成文法律, 法规, 章程, 条例；[法] 法令, 法规, 成文法
costume|costume n. 装束, 服装
condemn|condemn vt. 判刑, 责备, 谴责；[法] 定罪, 判刑, 宣告有罪
ancestor|ancestor n. 祖先, 祖宗
liability|liability n. 责任, 债务, 倾向；[经] 责任, 义务, 负债
dilemma|dilemma n. 困境, (进退两难的)窘境
specialize|specialize vt. 使特殊化, 列举, 特别指明, 限定...的范围；vi. 成为专家, 专攻
barn|barn n. 谷仓；[化] 靶(恩)(核反应截面单位)
bubble|bubble n. 泡沫；vi. 冒泡, 沸腾；vt. 使冒泡, 滔滔不绝地说
